person 	176 658 214 666
►	214 658 224 666
Date 	649 657 676 664
►	676 657 688 663
6/10/1998	737 645 879 666
General 	83 677 166 690
Instructions	175 677 301 690
Section 	83 698 127 705
references 	132 698 191 705
are 	196 698 214 705
to 	217 698 229 705
the 	232 698 251 705
Internal 	253 698 296 705
Revenue 	300 698 350 705
Code 	353 698 386 705
unless 	389 698 426 705
otherwise	430 698 486 705
noted	82 708 117 716
.	116 708 121 715
Future 	83 722 129 732
developments	126 722 214 732
. 	214 722 217 732
For 	221 722 240 732
the 	243 722 262 732
latest 	265 722 298 732
information 	301 722 366 732
about 	369 722 403 732
developments	406 722 487 732
related 	84 732 124 741
to 	127 732 139 741
Form 	143 732 172 741
W	176 732 189 741
-	189 732 193 741
9 	192 732 199 741
and 	204 732 226 741
its 	230 732 242 741
instructions	246 732 313 741
, 	314 732 316 741
such 	320 732 348 741
as 	351 732 365 741
legislation 	368 732 427 741
enacted	430 732 475 741
after 	84 743 111 752
they 	114 743 139 752
were 	142 743 170 752
published	174 743 230 752
, 	230 743 233 752
go 	237 743 251 752
to 	255 743 267 752
www.irs.gov/FormW9	270 743 395 752
.	395 743 399 752
Purpose 	86 759 160 773
of 	167 759 185 773
Form	192 759 238 773
An 	82 778 108 788
individual 	104 778 158 788
or 	162 778 174 788
entity 	177 778 209 788
(	211 778 215 788
Form 	216 778 245 788
W	249 778 262 788
-	262 778 266 788
9 	265 778 273 788
requester	278 778 331 788
) 	330 778 334 788
who 	338 778 363 788
is 	367 778 376 788
required 	380 778 427 788
to 	431 778 442 788
file 	446 778 463 788
an	466 778 480 788
information 	83 788 149 798
return 	154 788 187 797
with 	190 788 214 797
the 	218 788 236 797
IRS 	239 788 260 797
must 	264 788 292 797
obtain 	296 788 331 797
your 	335 788 361 797
correct 	364 788 406 797
taxpayer	409 788 459 797
identification 	85 798 158 808
number 	162 798 207 808
(	209 798 213 808
TIN	213 798 233 808
) 	232 798 236 808
which 	239 798 274 808
may 	278 798 302 808
be 	302 798 320 808
your 	323 798 349 808
social 	353 798 386 808
security 	390 798 436 808
number	439 798 483 808
(	84 809 89 819
SSN	88 809 114 819
)	114 809 118 819
, 	117 809 120 819
individual 	126 809 177 819
taxpayer 	183 809 233 819
identification 	237 809 310 819
number 	314 809 358 819
(	361 809 364 819
ITIN	365 809 387 819
)	388 809 392 819
, 	392 809 394 819
adoption	399 809 450 819
taxpayer 	84 819 135 829
identification 	139 819 212 829
number 	216 819 260 829
(	263 819 267 829
ATIN	267 819 295 829
)	295 819 299 829
, 	299 819 301 829
or 	306 819 318 829
employer 	321 819 375 829
identification 	379 819 452 829
number	456 819 500 829
(	83 830 89 839
EIN	88 829 108 839
)	108 829 113 839
, 	112 829 114 839
to 	119 829 131 839
report 	135 829 168 839
on 	173 829 186 839
an 	190 829 204 839
information 	208 829 273 839
return 	278 829 311 839
the 	314 829 333 839
amount 	336 829 380 839
paid 	384 829 409 839
to 	412 829 423 839
you	427 829 448 839
, 	449 829 450 839
or 	456 829 468 839
other	471 829 501 839
amount 	84 841 130 849
reportable 	133 841 192 849
on 	196 841 209 849
an 	213 841 228 849
information 	230 841 296 849
return	301 841 333 849
. 	334 841 336 849
Examples 	340 841 397 849
of 	400 841 412 849
information	415 841 481 849
returns 	86 851 126 859
include	130 851 171 859
, 	171 851 174 859
but 	178 851 197 859
are 	201 851 219 859
not 	223 851 241 859
limited 	245 851 282 859
to	286 851 298 859
, 	299 851 301 859
the 	305 851 323 859
following	327 851 379 859
.	378 851 382 859
• 	86 864 92 873
Form 	96 864 126 873
1099	130 864 158 873
-	159 864 162 873
INT 	164 864 184 873
(	187 864 190 873
interest 	191 864 233 873
earned 	237 864 277 873
or 	280 864 292 873
paid	296 864 320 873
)	319 864 323 873
Cat	403 894 423 900
. 	423 894 425 900
No. 	428 894 445 900
10231X	449 894 488 900
• 	535 676 543 686
Form 	547 676 577 686
1099	580 676 609 686
-	610 676 614 686
DIV 	614 676 635 686
(	637 676 641 686
dividends	643 676 697 686
, 	698 676 701 686
including 	704 676 757 686
those 	760 676 793 686
from 	797 676 823 686
stocks 	827 676 865 686
or 	869 676 881 686
mutual	883 676 922 686
funds	534 687 570 696
)	565 687 572 696
• 	537 700 543 710
Form 	548 700 577 710
1099	582 700 609 710
-	610 700 613 710
MISC 	615 700 647 710
(	650 700 653 710
various 	654 700 696 710
types 	700 700 731 710
of 	735 700 747 710
income	749 700 792 710
, 	792 700 795 710
prizes	800 700 834 710
, 	835 700 837 710
awards	841 700 883 710
, 	884 700 886 710
or 	891 700 903 710
gross	906 700 938 710
proceeds	535 710 594 719
)	586 710 594 719
• 	536 724 544 733
Form 	547 724 577 733
1099	581 724 610 733
-	610 724 615 733
B 	615 724 624 733
(	627 724 631 733
stock 	631 724 663 733
or 	666 724 678 733
mutual 	682 724 720 733
fund 	724 724 750 733
sales 	754 724 784 733
and 	788 724 808 733
certain 	813 724 853 733
other	857 724 886 733
transactions 	536 735 608 744
by 	609 735 626 744
brokers	629 735 673 744
)	671 735 676 744
• 	537 748 544 758
Form 	548 748 578 758
1099	581 748 610 758
-	611 748 615 758
S 	615 748 624 758
(	627 748 630 758
proceeds 	631 748 684 758
from 	689 748 715 758
real 	719 748 740 758
estate 	743 748 779 758
transactions	782 748 854 758
)	853 748 858 758
• 	537 762 544 772
Form 	549 762 578 772
1099	582 762 610 772
-	611 762 615 772
K 	615 762 625 772
(	627 762 631 772
merchant 	632 762 685 772
card 	690 762 715 772
and 	719 762 741 772
third 	744 762 770 772
party 	775 762 804 772
network 	808 762 854 772
transactions	858 762 929 772
)	928 762 932 772
• 	537 775 544 785
Form 	549 775 578 785
1098 	581 775 611 785
(	614 775 618 785
home 	618 775 650 785
mortgage 	654 775 709 785
interest	713 775 756 785
)	756 775 759 785
, 	760 775 763 785
1098	768 775 796 785
-	796 775 800 785
E 	801 775 809 785
(	812 775 814 785
student 	816 775 859 785
loan 	863 775 888 785
interest	892 775 935 785
)	934 775 938 785
,	938 775 942 785
1098	535 786 568 796
-	567 786 571 796
T 	571 786 581 796
(	581 786 586 796
tuition	585 786 622 796
)	621 786 625 796
• 	537 800 546 810
Form 	549 800 578 810
1099	582 800 611 810
-	612 800 616 810
C 	615 800 625 810
(	628 800 632 810
canceled 	632 800 685 810
debt	688 800 715 810
)	713 800 718 810
• 	538 814 545 824
Form 	549 814 578 824
1099	582 814 610 824
-	610 814 614 824
A 	614 814 624 824
(	626 814 629 824
acquisition 	629 814 691 824
or 	694 814 707 824
abandonment 	710 814 789 824
of 	792 814 804 824
secured 	807 814 853 824
property	857 814 906 824
)	903 814 907 824
Use 	550 827 578 837
Form 	579 827 607 837
W	611 827 624 837
-	624 827 628 837
9 	628 827 635 837
only 	640 827 664 837
if 	668 827 675 837
you 	676 827 698 837
are 	702 827 720 837
a 	724 827 731 837
U.S. 	735 827 759 837
person 	763 827 803 837
(	807 827 810 837
including 	810 827 863 837
a 	866 827 873 837
resident	878 827 924 837
alien	538 837 568 847
)	563 837 568 846
, 	569 837 571 846
to 	575 837 587 846
provide 	591 837 634 846
your 	637 837 663 846
correct 	666 837 707 846
TIN	710 837 731 846
.	733 837 735 846
If 	552 851 560 861
you 	560 851 583 861
do 	585 851 602 861
not 	606 851 625 861
return 	628 851 662 861
Form 	666 851 696 861
W	700 851 713 861
-	712 851 716 861
9 	716 851 723 861
to 	728 851 739 861
the 	743 851 760 861
requester 	765 851 820 861
with 	823 851 847 861
a 	851 851 857 861
TIN	862 851 882 861
, 	881 851 883 861
you 	887 851 909 861
might	913 851 946 861
>	947 858 954 865
be 	538 861 554 870
subject 	556 861 600 870
to 	603 861 614 870
backup 	617 861 659 870
withholding	663 861 731 870
. 	731 861 734 870
See 	738 861 760 870
What 	763 861 795 870
is 	798 861 807 870
backup 	812 861 854 870
withholding	857 861 925 870
,	925 861 928 870
later	538 873 565 880
.	563 873 566 879
Form 	823 888 849 898
W	850 888 867 898
-	867 888 873 898
9 	873 888 883 898
(	885 888 889 898
Rev. 	889 888 911 898
10-2018	916 888 957 898
)	957 888 960 898

Form	79 71 107 77
W	116 57 154 79
-	149 57 162 79
9	161 57 183 79
Request 	409 60 490 76
for 	498 61 524 75
Taxpayer	531 61 623 76
Identification 	320 76 450 91
Number 	460 77 537 91
and 	544 77 580 91
Certification	587 77 710 92
Give 	819 70 854 78
Form 	857 70 892 78
to 	896 70 911 78
the	914 70 937 78
requester	821 84 888 92
. 	888 84 891 92
Do 	895 84 916 92
not	920 84 942 92
send 	820 96 855 103
to 	859 96 873 103
the 	876 96 899 103
IRS	903 96 927 103
.	928 96 930 103
(	77 83 85 91
Rev. 	83 83 107 91
October 	108 83 150 91
2018	152 83 179 91
)	177 83 182 91
Department 	77 93 136 102
of 	137 93 148 102
the 	147 93 165 102
Treasury	166 93 208 102
Internal 	79 101 114 108
Revenue 	117 101 158 108
Service	160 101 195 109
Go 	303 102 324 111
to 	326 102 339 111
www.irs.gov/FormW9 	340 102 475 111
for 	478 102 496 111
instructions 	500 102 572 111
and 	575 102 599 111
the 	602 102 621 111
latest 	625 102 659 111
information	664 102 733 111
.	735 102 738 111
1 	121 114 128 124
Name 	132 114 164 124
(	165 114 169 124
as 	169 114 181 124
shown 	185 114 217 124
on 	221 114 233 124
your 	236 114 259 124
income 	261 114 299 124
tax 	302 114 318 124
return	321 114 349 124
)	350 114 353 124
. 	353 114 356 124
Name 	359 114 389 124
is 	393 114 400 124
required 	404 114 445 124
on 	449 114 460 124
this 	464 114 482 124
line	485 114 502 124
; 	503 114 505 124
do 	509 114 522 124
not 	525 114 541 124
leave 	545 114 571 124
this 	575 114 591 124
line 	595 114 613 124
blank	616 114 644 124
.	643 114 646 124
CORERO 	122 130 183 138
NETWORK	189 130 263 138
2 	119 142 130 151
Business 	131 142 179 151
name	182 142 210 151
/	208 142 214 151
disregarded 	213 142 274 151
entity 	277 142 305 151
name	308 142 336 151
, 	336 142 339 151
if 	342 142 349 151
different 	350 142 393 151
from 	396 142 419 151
above	422 142 454 151
Etwork 	119 157 168 165
Corer 	173 157 211 165
Plc	215 157 237 165
3 	118 172 129 182
Check 	131 172 166 182
appropriate 	168 172 227 182
box 	230 172 249 182
for 	252 172 266 182
federal 	269 172 302 182
tax 	306 172 323 182
classification 	325 172 389 182
of 	393 172 403 182
the 	406 172 422 182
person 	425 172 460 182
whose 	462 172 496 182
name 	499 172 527 182
is 	531 172 538 182
entered 	542 172 580 182
on 	584 172 596 182
line 	599 172 617 182
1. 	619 172 629 182
Check 	631 172 665 182
only 	668 172 690 182
one 	691 172 712 182
of 	715 172 725 182
the	728 172 745 182
following 	133 181 179 189
seven 	181 181 211 189
boxes	214 181 245 189
.	246 181 249 189
4 	757 174 770 183
Exemptions 	770 174 834 183
(	835 174 839 183
codes 	839 174 870 183
apply 	873 174 901 183
only 	904 174 926 183
to	928 174 938 184
certain 	760 184 794 192
entities	797 184 835 192
, 	835 184 837 192
not 	841 184 857 192
individuals	860 184 913 192
; 	914 184 916 192
see	920 184 938 192
instructions 	759 192 819 201
on 	822 192 834 201
page 	837 192 864 201
3	865 192 873 201
)	872 192 876 201
:	875 192 880 201
☐	126 198 140 209
Individual	146 202 197 211
/	196 202 201 211
sole 	201 202 224 211
proprietor 	224 202 274 211
or	277 202 288 211
☐	311 198 325 208
☑ 	427 198 440 208
C 	329 202 342 210
Corporation 	340 202 404 210
S 	446 200 455 210
Corporation	457 200 516 210
Partnership	562 203 623 211
Trust	676 203 705 210
/	701 203 709 210
estate	707 203 740 210
single	148 211 183 219
-	179 211 183 219
member 	182 211 225 219
LLC	224 211 248 219
Exempt 	756 216 798 225
payee 	799 216 830 225
code 	832 216 858 225
(	858 216 863 225
if 	862 216 869 225
any	871 216 889 225
)	888 216 892 225
☐	543 199 557 208
☐	659 199 673 209
☐	126 226 140 236
☐	125 279 139 290
Limited 	147 229 187 239
liability 	187 229 224 239
company	227 229 274 239
. 	273 229 275 239
Enter 	279 229 306 239
the 	308 229 325 239
tax 	328 229 344 239
classification 	346 229 411 239
(	415 229 418 239
C	418 229 426 239
=	427 229 432 239
C 	433 229 441 239
corporation	444 229 501 239
, 	502 229 504 239
S	508 229 516 239
=	516 229 521 239
S 	522 229 530 239
corporation	533 229 590 239
, 	592 229 594 239
P	597 229 604 239
=	604 229 610 239
Partnership	611 229 669 239
)	669 229 673 239
S	707 230 719 237
Note	146 241 175 253
: 	172 241 177 253
Check 	179 241 214 253
the 	215 241 233 253
appropriate 	234 241 293 253
box 	297 241 315 253
in 	319 241 327 253
the 	330 241 346 253
line 	348 241 367 253
above 	369 241 400 253
for 	404 241 417 253
the 	420 241 436 253
tax 	439 241 455 253
classification 	458 241 522 253
of 	526 241 536 253
the 	539 241 556 253
single	558 241 588 253
-	588 241 591 253
member 	593 241 634 253
owner	637 241 669 253
. 	669 241 671 253
Do 	674 241 693 253
not 	695 241 712 253
check	715 241 745 253
LLC 	148 251 170 260
if 	172 251 179 260
the 	181 251 198 260
LLC 	200 251 221 260
is 	224 251 233 260
classified 	236 251 282 260
as 	285 251 297 260
a 	300 251 306 260
single	309 251 339 260
-	339 251 342 260
member 	343 251 385 260
LLC 	388 251 408 260
that 	412 251 431 260
is 	434 251 443 260
disregarded 	445 251 506 260
from 	509 251 533 260
the 	535 251 552 260
owner 	555 251 586 260
unless 	589 251 621 260
the 	624 251 640 260
owner 	644 251 675 260
of 	678 251 688 260
the 	691 251 707 260
LLC 	710 251 731 260
is	734 251 745 260
another 	148 261 187 269
LLC 	190 261 209 269
that 	213 261 233 269
is 	236 261 245 269
not 	248 261 265 269
disregarded 	268 261 328 269
from 	331 261 355 269
the 	358 261 374 269
owner 	377 261 409 269
for 	411 261 425 269
U.S. 	427 261 449 269
federal 	453 261 486 269
tax 	490 261 506 269
purposes	509 261 556 269
. 	557 261 559 269
Otherwise	561 261 613 269
, 	614 261 616 269
a 	619 261 625 269
single	629 261 659 269
-	659 261 662 269
member 	663 261 705 269
LLC 	707 261 729 269
that	731 261 751 269
is 	145 269 161 278
disregarded 	158 269 220 278
from 	223 269 246 278
the 	249 269 265 278
owner 	268 269 299 278
should 	302 269 336 278
check 	339 269 370 278
the 	373 269 389 278
appropriate 	392 269 450 278
box 	453 269 472 278
for 	476 269 489 278
the 	492 269 508 278
tax 	512 269 527 278
classification 	530 269 594 278
of 	598 269 609 278
its 	611 269 623 278
owner	627 269 658 278
.	657 269 663 278
Other 	146 282 178 291
(	177 282 184 291
see 	183 282 201 291
instructions	204 282 261 291
) 	261 282 264 291
►	266 282 277 291
5 	118 294 129 303
Address 	130 294 175 303
(	176 294 180 303
number	180 294 218 303
, 	219 294 221 303
street	225 294 254 303
, 	254 294 256 303
and 	259 294 279 303
apt	281 294 298 303
. 	299 294 302 303
or 	305 294 315 303
suite 	318 294 342 303
no	345 294 358 303
.	359 294 361 303
) 	361 294 364 303
See 	367 294 386 303
instructions	390 294 448 303
.	449 294 453 303
1A 	118 309 136 317
Beech 	140 309 183 317
Avenue	186 309 240 317
6 	118 322 128 329
City	130 322 154 329
, 	152 322 154 329
state	158 322 183 329
, 	183 322 185 329
and 	189 322 208 329
ZIP 	210 322 228 329
code	232 322 258 329
Dinnington	117 336 194 348
, 	195 336 197 348
Newcastle 	202 336 273 348
upon 	278 336 312 348
Tyne	317 336 350 348
, 	351 336 354 348
NE13 	359 336 395 348
7JT	399 336 424 348
7 	117 348 127 357
List 	130 348 149 357
account 	151 348 193 357
number	195 348 234 357
(	233 348 236 357
s	236 348 243 357
) 	241 348 245 357
here 	249 348 271 357
(	273 348 277 357
optional	277 348 317 357
)	317 348 321 357
Exemption 	753 241 813 253
from 	816 242 839 253
FATCA 	844 242 879 253
reporting	882 242 928 253
code 	759 257 793 266
(	785 257 792 266
if 	791 257 798 266
any	798 257 820 266
)	814 257 822 266
(	756 284 766 290
Applies 	757 284 790 290
to 	788 284 797 290
accounts 	797 284 832 290
maintained 	834 284 875 290
outside 	876 284 903 290
the 	904 284 917 290
U.S.	919 284 933 290
)	933 284 936 290
Requester's 	653 295 715 305
name 	717 295 745 304
and 	748 295 767 304
address 	770 295 811 304
(	813 295 818 304
optional	817 295 858 304
)	857 295 860 304
008783812806EUR	397 366 526 374
, 	527 366 530 374
006193492042EUR	534 366 662 374
Part 	85 377 126 385
I	123 377 130 385
Taxpayer 	166 377 238 388
Identification 	243 377 342 388
Number 	348 377 408 388
(	412 377 418 388
TIN	417 377 443 388
)	443 377 447 388
Enter 	77 392 109 401
your 	111 392 138 401
TIN 	140 392 160 401
in 	164 392 174 401
the 	178 392 196 401
appropriate 	199 392 267 401
box	269 392 292 401
. 	293 392 295 401
The 	298 392 320 401
TIN 	323 392 343 401
provided 	347 392 397 401
must 	402 392 430 401
match 	434 392 470 401
the 	474 392 491 401
name 	496 392 527 401
given 	531 392 562 401
on 	565 392 580 401
line 	582 392 603 401
1 	608 392 613 401
to 	618 392 629 401
avoid	632 392 665 401
backup 	77 402 121 412
withholding	123 402 190 412
. 	191 402 194 412
For 	199 402 217 412
individuals	220 402 281 412
, 	282 402 284 412
this 	289 402 309 412
is 	313 402 322 412
generally 	325 402 378 412
your 	380 402 407 412
social 	410 402 443 412
security 	447 402 492 412
number 	496 402 540 412
(	543 402 547 412
SSN	546 402 572 412
)	572 402 576 412
. 	577 402 580 412
However	584 402 634 412
, 	635 402 637 412
for 	641 402 657 412
a	660 402 668 412
resident 	77 413 124 423
alien	128 413 154 423
, 	155 413 157 423
sole 	161 413 185 423
proprietor	189 413 246 423
, 	246 413 248 423
or 	252 413 264 423
disregarded 	267 413 337 423
entity	340 413 372 423
, 	372 413 375 423
see 	379 413 400 423
the 	403 413 421 423
instructions 	425 413 491 423
for 	496 413 511 423
Part 	514 413 538 423
I	541 413 544 423
, 	546 413 548 423
later	550 413 577 423
. 	578 413 580 423
For 	584 413 604 423
other	607 413 637 423
entities	77 423 120 433
, 	120 423 123 433
it 	125 423 134 433
is 	137 423 147 433
your 	149 423 175 433
employer 	179 423 233 433
identification 	236 423 308 433
number 	313 423 356 433
(	360 423 364 433
EIN	363 423 383 433
)	383 423 387 433
. 	388 423 390 433
If 	395 423 402 433
you 	405 423 426 433
do 	430 423 445 433
not 	449 423 467 433
have 	471 423 498 433
a 	502 423 509 433
number	513 423 556 433
, 	558 423 559 433
see 	564 423 584 433
How 	587 423 614 433
to 	618 423 629 433
get 	632 423 651 433
a	654 423 662 433
TIN	76 433 98 441
, 	96 433 101 441
later	105 433 130 441
.	130 433 133 441
Social 	698 393 732 401
security 	735 393 779 401
number	782 393 824 401
or	691 437 708 443
