INT 	154 859 173 868
(	176 859 179 868
interest 	179 859 223 868
earned 	226 859 267 868
or 	270 859 281 868
paid	285 859 310 868
)	309 859 313 868
Cat	392 889 412 896
. 	412 889 414 895
No. 	417 889 434 895
10231X	438 889 476 895
Date►	642 656 681 662
01/06/2000	689 643 838 666
• 	529 675 537 684
Form 	540 675 569 684
1099	574 675 602 684
-	603 675 606 684
DIV 	607 675 628 684
(	631 675 634 684
dividends	635 675 690 684
, 	691 675 693 684
including 	697 675 750 684
those 	753 675 785 684
from 	790 675 815 684
stocks 	820 675 857 684
or 	861 675 873 684
mutual	876 675 916 684
funds	527 685 563 694
)	556 685 565 694
• 	530 699 536 709
Form 	541 699 569 709
1099	574 699 602 709
-	603 699 606 709
MISC 	607 699 639 709
(	643 699 646 709
various 	647 699 687 709
types 	691 699 723 709
of 	727 699 738 709
income	742 699 784 709
, 	785 699 787 709
prizes	791 699 825 709
, 	827 699 829 709
awards	834 699 875 709
, 	875 699 878 709
or 	883 699 895 709
gross	898 699 930 709
proceeds	528 709 584 718
)	581 709 587 717
• 	528 722 537 731
Form 	540 722 569 731
1099	574 722 602 731
-	602 722 606 731
B 	607 722 616 731
(	618 722 622 731
stock 	623 722 654 731
or 	658 722 671 731
mutual 	674 722 712 731
fund 	716 722 742 731
sales 	746 722 775 731
and 	779 722 801 731
certain 	805 722 844 731
other	848 722 878 731
transactions 	529 733 600 742
by 	602 733 618 742
brokers	621 733 665 742
)	663 733 668 742
• 	528 746 537 756
Form 	540 746 569 756
1099	574 746 602 756
-	602 746 606 756
S 	606 746 615 756
(	618 746 621 756
proceeds 	622 746 676 756
from 	681 746 706 756
real 	711 746 731 756
estate 	735 746 770 756
transactions	773 746 845 756
)	845 746 849 756
• 	528 760 537 770
Form 	539 760 569 770
1099	573 760 602 770
-	602 760 606 770
K 	607 760 616 770
(	618 760 622 770
merchant 	623 760 677 770
card 	681 760 706 770
and 	710 760 732 770
third 	735 760 762 770
party 	765 760 795 770
network 	799 760 845 770
transactions	848 760 920 770
)	919 760 923 770
• 	528 774 537 783
Form 	539 774 569 783
1098 	572 774 602 783
(	604 774 609 783
home 	608 774 641 783
mortgage 	645 774 700 783
interest	704 774 747 783
)	747 774 750 783
, 	751 774 754 783
1098	758 774 787 783
-	787 774 790 783
E 	791 774 800 783
(	802 774 806 783
student 	806 774 850 783
loan 	853 774 878 783
interest	882 774 925 783
)	925 774 929 783
,	928 774 931 783
1098	527 784 558 794
-	558 784 562 794
T 	562 784 572 794
(	572 784 577 794
tuition	577 784 612 794
)	610 784 615 794
• 	528 798 536 807
Form 	540 798 569 807
1099	574 798 602 807
-	602 798 606 807
C 	605 798 615 807
(	619 798 622 807
canceled 	623 798 675 807
debt	678 798 706 807
)	703 798 707 807
• 	528 812 536 822
Form 	540 812 568 822
1099	572 812 600 822
-	600 812 604 822
A 	604 812 614 822
(	616 812 619 822
acquisition 	620 812 681 822
or 	685 812 696 822
abandonment 	700 812 779 822
of 	782 812 794 822
secured 	797 812 842 822
property	847 812 894 822
)	893 812 897 822
Use 	540 825 567 835
Form 	569 825 598 835
W	601 825 615 835
-	615 825 618 835
9 	618 825 627 835
only 	630 825 654 835
if 	657 825 665 835
you 	667 825 688 835
are 	693 825 710 835
a 	714 825 720 835
U.S. 	725 825 748 835
person 	753 825 793 835
(	796 825 800 835
including 	800 825 852 835
a 	856 825 863 835
resident	867 825 913 835
alien	528 836 558 845
)	554 836 559 845
, 	558 836 562 845
to 	566 836 578 845
provide 	581 836 625 845
your 	627 836 654 845
correct 	657 836 697 845
TIN	701 836 720 845
.	723 836 725 845
If 	540 849 550 858
you 	550 849 573 858
do 	575 849 592 858
not 	595 849 615 858
return 	618 849 651 858
Form 	655 849 685 858
W	690 849 703 858
-	701 849 706 858
9 	706 849 713 858
to 	713 849 728 858
the 	733 849 750 858
requester 	754 849 809 858
with 	812 849 836 858
a 	840 849 847 858
TIN	850 849 870 858
, 	870 849 872 858
you 	876 849 898 858
might	902 849 935 858
be 	527 859 544 869
subject 	546 859 590 869
to 	592 859 604 869
backup 	607 859 650 869
withholding	653 859 720 869
. 	720 859 723 869
See 	727 859 750 869
What 	753 859 784 869
is 	787 859 797 869
backup 	800 859 843 869
withholding	846 860 914 869
,	914 860 917 869
later	527 869 555 877
.	553 869 556 876
Form 	810 888 837 897
W	839 888 856 897
-	856 888 861 897
9 	861 888 870 897
(	873 888 878 897
Rev. 	878 888 900 897
10-2018	904 888 945 897
)	945 888 948 897

Form	76 73 105 79
W	112 59 152 80
-	144 59 160 80
9	159 59 182 80
Request 	407 61 488 75
for 	495 61 522 75
Taxpayer	529 61 620 75
Give 	816 70 853 78
Form 	854 70 890 78
to 	894 70 908 78
the	912 70 935 78
(	76 84 83 92
Rev. 	81 84 103 92
October 	106 84 148 92
2018	150 84 177 92
)	174 84 179 92
Department 	76 94 134 102
of 	135 94 145 102
the 	146 94 163 102
Treasury	164 94 206 102
Identification 	317 78 449 90
Number 	458 78 535 90
and 	543 78 577 90
Certification	585 78 708 90
requester	819 83 886 92
. 	886 83 889 92
Do 	893 83 914 92
not	919 83 941 92
send 	819 94 853 102
to 	856 94 870 102
the 	874 94 897 102
IRS	901 94 925 102
.	926 94 929 102
Internal 	76 102 111 109
Revenue 	115 102 156 109
Service	158 102 193 109
Go 	301 102 321 111
to 	325 102 337 111
www.irs.gov/FormW9 	339 102 474 111
for 	477 102 494 111
instructions 	497 102 570 111
and 	574 102 596 111
the 	600 102 619 111
latest 	624 102 658 111
information	661 102 734 111
.	732 102 736 111
1 	119 115 127 124
Name 	130 115 162 124
(	163 115 167 124
as 	167 115 179 124
shown 	182 115 215 124
on 	219 115 232 124
your 	234 115 258 124
income 	260 115 297 124
tax 	300 115 315 124
return	318 115 348 124
)	348 115 351 124
. 	352 115 354 124
Name 	356 115 388 124
is 	391 115 399 124
required 	402 115 444 124
on 	446 115 459 124
this 	462 115 481 124
line	483 115 501 124
; 	501 115 503 124
do 	507 115 521 124
not 	524 115 540 124
leave 	543 115 569 124
this 	572 115 591 124
line 	591 115 611 124
blank	613 115 643 124
.	640 115 644 124
Elizabeth 	118 130 182 137
Starr	187 130 221 137
2 	117 142 128 151
Business 	129 142 178 151
name	180 142 209 151
/	205 142 212 151
disregarded 	211 142 273 151
entity 	276 142 304 151
name	306 142 334 151
, 	334 142 336 151
if 	339 142 347 151
different 	349 142 392 151
from 	394 142 417 151
above	420 142 452 151
3 	117 173 126 182
Check 	130 173 164 182
appropriate 	167 173 226 182
box 	229 173 248 182
for 	251 173 264 182
federal 	267 173 301 182
tax 	305 173 321 182
classification 	324 173 389 182
of 	392 173 402 182
the 	405 173 421 182
person 	424 173 458 182
whose 	461 173 495 182
name 	498 173 526 182
is 	529 173 538 182
entered 	540 173 579 182
on 	582 173 594 182
line 	597 173 616 182
1. 	619 173 627 182
Check 	630 173 663 182
only 	666 173 687 182
one 	690 173 710 182
of 	714 173 725 182
the	726 173 743 182
following 	130 182 177 190
seven 	180 182 210 190
boxes	211 182 243 190
.	243 182 248 190
☐	124 200 139 210
☐	308 197 322 208
☐	424 199 437 209
4 	755 174 768 183
Exemptions 	769 174 833 183
(	833 174 838 183
codes 	837 174 868 183
apply 	871 174 899 183
only 	902 174 925 183
to	926 174 937 183
certain 	757 183 794 191
entities	795 183 832 191
, 	833 183 835 191
not 	839 183 856 191
individuals	859 183 913 191
; 	912 183 914 191
see	919 183 937 191
instructions 	756 192 817 200
on 	820 192 833 200
page 	836 192 862 200
3	863 192 871 200
)	869 192 874 200
:	873 192 877 200
Individual	146 203 196 211
/	195 203 199 211
sole 	199 203 220 211
proprietor 	223 203 273 211
or	276 203 286 211
C 	327 203 342 211
Corporation	337 203 405 211
S 	441 203 455 210
Corporation	452 203 518 210
Partnership	560 203 622 211
Trust	674 203 707 209
/	698 203 707 209
estate	706 203 740 209
Exempt 	755 216 796 224
payee 	797 216 829 224
code 	831 216 856 224
(	856 216 861 224
if 	861 216 868 224
any	869 216 889 224
)	885 216 890 224
☐	540 199 553 208
☑	656 199 670 208
☐	124 227 139 237
single	145 212 184 220
-	176 212 181 220
member 	179 212 223 220
LLC	225 212 246 220
Limited 	145 230 186 238
liability 	186 230 223 238
company	225 230 273 238
. 	272 230 274 238
Enter 	277 230 305 238
the 	308 230 324 238
tax 	327 230 343 238
classification 	345 230 411 238
(	412 230 416 238
C	417 230 424 238
=	425 230 430 238
C 	431 230 439 238
corporation	443 230 500 238
, 	502 230 503 238
S	506 230 515 238
=	515 230 521 238
S 	521 230 529 238
corporation	531 230 590 238
, 	590 230 592 238
P	596 230 603 238
=	603 230 609 238
Partnership	610 230 668 238
) 	668 230 671 238
► 	674 230 682 238
T	704 229 718 236
Note	144 243 174 253
: 	170 243 176 253
Check 	177 243 212 253
the 	214 243 231 253
appropriate 	233 243 292 253
box 	294 243 314 253
in 	315 243 325 253
the 	328 243 345 253
line 	346 243 365 253
above 	368 243 400 253
for 	402 243 416 253
the 	418 243 435 253
tax 	438 243 454 253
classification 	457 243 522 253
of 	525 243 535 253
the 	538 243 554 253
single	557 243 587 253
-	587 243 590 253
member 	591 243 633 253
owner	637 243 668 253
. 	668 243 671 253
Do 	675 243 691 253
not 	694 243 710 253
check	714 243 744 253
LLC 	146 252 168 260
if 	171 252 180 260
the 	180 252 196 260
LLC 	199 252 220 260
is 	223 252 230 260
classified 	234 252 281 260
as 	284 252 295 260
a 	299 252 305 260
single	308 252 337 260
-	338 252 341 260
member 	342 252 384 260
LLC 	387 252 408 260
that 	411 252 430 260
is 	433 252 441 260
disregarded 	444 252 505 260
from 	507 252 531 260
the 	534 252 550 260
owner 	553 252 585 260
unless 	587 252 620 260
the 	622 252 640 260
owner 	642 252 674 260
of 	676 252 687 260
the 	690 252 706 260
LLC 	708 252 729 260
is	733 252 743 260
another 	145 261 186 269
LLC 	189 261 209 269
that 	211 261 232 269
is 	234 261 243 269
not 	246 261 264 269
disregarded 	266 261 327 269
from 	330 261 353 269
the 	356 261 373 269
owner 	375 261 407 269
for 	410 261 424 269
U.S. 	426 261 447 269
federal 	451 261 486 269
tax 	488 261 505 269
purposes	508 261 555 269
. 	556 261 558 269
Otherwise	560 261 612 269
, 	613 261 615 269
a 	618 261 625 269
single	628 261 657 269
-	658 261 661 269
member 	662 261 704 269
LLC 	707 261 728 269
that	731 261 750 269
is 	146 270 158 279
disregarded 	157 270 219 279
from 	221 270 245 279
the 	248 270 265 279
owner 	267 270 299 279
should 	301 270 336 279
check 	338 270 369 279
the 	371 270 388 279
appropriate 	390 270 449 279
box 	452 270 471 279
for 	475 270 488 279
the 	491 270 506 279
tax 	510 270 526 279
classification 	528 270 594 279
of 	597 270 607 279
its 	610 270 622 279
owner	624 270 657 279
.	656 270 660 279
☐ 	124 282 138 292
Other 	145 283 176 292
(	176 283 182 291
see 	181 283 200 291
instructions	202 283 259 291
) 	259 283 262 291
►	265 283 275 291
5 	118 295 128 303
Address 	129 295 173 303
(	175 295 180 303
number	179 295 218 303
, 	218 295 220 303
street	223 295 252 303
, 	252 295 255 303
and 	258 295 277 303
apt	280 295 297 303
. 	298 295 299 303
or 	303 295 313 303
suite 	316 295 340 303
no	343 295 356 303
.	357 295 359 303
) 	359 295 362 303
See 	365 295 385 303
instructions	387 295 447 303
.	447 295 451 303
32 	117 311 134 319
Queen 	137 311 181 319
Street	186 311 227 319
6 	117 323 127 330
City	129 322 152 330
, 	150 322 153 330
state	157 322 182 330
, 	182 322 184 330
and 	187 322 208 330
ZIP 	209 322 228 330
code	230 322 256 330
Bridlington	116 338 193 349
, 	195 338 197 349
East 	203 338 233 349
Riding 	238 338 281 349
Of 	286 338 303 349
Yorkshire	307 338 372 349
, 	374 338 376 349
YO15 	382 338 418 349
2SN	423 338 449 349
7 	116 350 126 359
List 	128 350 148 359
account 	151 350 192 359
number	195 350 234 359
(	232 350 236 359
s	236 350 243 359
) 	240 350 245 359
here 	247 350 270 359
(	271 350 276 359
optional	276 350 316 359
)	315 350 319 359
Part 	83 378 126 386
I	121 378 128 385
Taxpayer 	165 377 236 389
Identification 	242 377 340 389
Number 	347 377 407 389
(	411 377 416 389
TIN	417 377 442 389
)	443 377 447 389
011123319142EUR	465 366 594 374
Exemption 	757 243 812 253
from 	814 243 838 253
FATCA 	842 243 878 253
reporting	881 243 926 253
code 	756 256 789 266
(	781 256 792 265
if 	788 256 797 265
any	797 256 819 265
)	814 256 822 265
(	756 284 763 290
Applies 	757 284 787 290
to 	788 284 796 290
accounts 	797 284 831 290
maintained 	833 284 873 290
outside 	875 284 903 290
the 	904 284 916 290
U.S	917 284 932 290
)	931 284 936 290
Requester's 	651 296 713 304
name 	716 296 745 304
and 	747 296 767 304
address 	769 296 811 304
(	812 296 816 304
optional	816 296 857 304
)	857 296 860 304
Enter 	76 393 108 402
your 	110 393 138 402
TIN 	140 393 160 402
in 	163 393 174 402
the 	177 393 195 402
appropriate 	199 393 266 402
box	269 393 291 402
. 	292 393 293 402
The 	298 393 320 402
TIN 	323 393 342 402
provided 	346 393 397 402
must 	402 393 430 402
match 	433 393 469 402
the 	473 393 491 402
name 	494 393 527 402
given 	530 393 561 402
on 	565 393 580 402
line 	581 393 603 402
1 	606 393 612 402
to 	617 393 628 402
avoid	632 393 665 402
backup 	75 403 121 413
withholding	122 403 190 413
. 	191 403 194 413
For 	198 403 217 413
individuals	220 403 281 413
, 	281 403 284 413
this 	287 403 309 413
is 	312 403 321 413
generally 	325 403 377 413
your 	380 403 406 413
social 	409 403 442 413
security 	446 403 491 413
number 	495 403 539 413
(	542 403 547 413
SSN	546 403 571 413
)	571 403 575 413
. 	576 403 578 413
However	582 403 634 413
, 	634 403 636 413
for 	641 403 656 413
a	660 403 668 413
resident 	77 414 123 423
alien	127 414 154 423
, 	155 414 157 423
sole 	161 414 185 423
proprietor	189 414 245 423
, 	245 414 247 423
or 	252 414 264 423
disregarded 	267 414 336 423
entity	340 414 372 423
, 	372 414 375 423
see 	378 414 399 423
the 	402 414 421 423
instructions 	424 414 491 423
for 	495 414 510 423
Part 	513 414 537 423
I	540 414 544 423
, 	544 414 547 423
later	550 414 577 423
. 	576 414 579 423
For 	584 414 603 423
other	606 414 636 423
entities	76 424 120 433
, 	118 424 121 433
it 	126 424 133 433
is 	137 424 146 433
your 	148 424 175 433
employer 	178 424 232 433
identification 	235 424 308 433
number 	312 424 356 433
(	358 424 363 433
EIN	364 424 382 433
)	383 424 387 433
. 	387 424 390 433
If 	395 424 402 433
you 	404 424 425 433
do 	429 424 444 433
not 	449 424 467 433
have 	471 424 497 433
a 	501 424 508 433
number	512 424 557 433
, 	557 424 559 433
see 	563 424 584 433
How 	587 424 614 433
to 	618 424 628 433
get 	632 424 651 433
a	654 424 662 433
TIN	77 434 98 442
, 	95 434 100 442
later	104 434 130 442
.	130 434 133 442
Note	76 448 108 456
: 	104 448 110 456
If 	114 448 122 456
the 	124 448 143 456
account 	146 448 193 456
is 	197 448 207 456
in 	210 448 219 456
more 	223 448 252 456
than 	256 448 281 456
one 	285 448 306 456
name	310 448 342 456
, 	343 448 345 456
see 	349 448 370 456
the 	373 448 391 456
instructions 	396 448 462 456
for 	465 448 481 456
line 	484 448 505 456
1. 	509 448 518 456
Also 	521 448 547 456
see 	551 448 571 456
What 	574 448 604 456
Name 	608 448 642 456
and	645 448 668 456
Number 	74 458 125 467
To 	127 458 142 467
Give 	143 458 171 467
the 	174 458 193 467
Requester 	197 458 256 467
for 	259 458 275 467
guidelines 	279 458 336 467
on 	340 458 354 467
whose 	357 458 396 467
number 	400 458 444 467
to 	447 458 459 467
enter	461 458 492 467
.	491 458 494 467
Social 	697 393 734 401
security 	735 393 779 401
number	781 393 823 401
415	697 416 755 423
or	691 437 707 443
07	790 416 826 423
745 	860 415 920 423
1	933 415 939 422
Employer 	696 448 751 455
identification 	753 448 823 455
number	827 448 869 455
Part 	81 488 124 496
II	120 488 129 496
Certification	165 489 260 496
Under 	76 503 114 512
penalties 	116 503 168 512
of 	171 503 183 512
perjury	187 503 226 512
, 	227 503 229 512
I 	233 503 237 512
certify 	240 503 276 512
that	278 503 301 512
:	301 503 304 512
1. 	77 517 88 527
The 	91 517 114 527
number 	117 517 161 527
shown 	164 517 202 527
on 	206 517 220 527
this 	224 517 244 527
form 	248 517 275 527
is 	278 517 287 527
my 	291 517 309 527
correct 	312 517 353 527
taxpayer 	356 517 407 527
identification 	411 517 484 527
number 	487 517 531 527
(	534 517 539 527
or 	538 517 550 527
I 	553 517 557 527
am 	560 517 578 527
waiting 	581 517 623 527
for 	627 517 643 527
a 	646 517 653 527
number 	657 517 700 527
to 	704 517 715 527
be 	719 517 734 527
issued 	737 517 775 527
to 	779 517 790 527
me	793 517 812 527
)	811 517 815 527
; 	815 517 817 527
and	822 517 845 527
2. 	75 528 88 538
I 	91 528 96 538
am 	98 528 117 538
not 	120 528 139 538
subject 	142 528 185 538
to 	187 528 199 538
backup 	203 528 246 538
withholding 	249 528 315 538
because	319 528 368 538
: 	368 528 371 538
(	374 528 378 538
a	378 528 387 538
) 	384 528 387 538
I 	392 528 396 538
am 	399 528 417 538
exempt 	421 528 464 538
from 	468 528 494 538
backup 	497 528 541 538
withholding	544 528 610 538
, 	612 528 614 538
or 	618 528 630 538
(	631 528 636 538
b	637 528 645 538
) 	643 528 647 538
I 	651 528 655 538
have 	659 528 686 538
not 	690 528 708 538
been 	712 528 740 538
notified 	744 528 787 538
by 	790 528 804 538
the 	808 528 826 538
Internal 	829 528 872 538
Revenue	876 528 928 538
Service 	91 538 137 548
(	136 538 141 548
IRS	140 538 162 548
) 	161 538 165 548
that 	168 538 191 548
I 	194 538 197 548
am 	201 538 219 548
subject 	223 538 265 548
to 	268 538 280 548
backup 	283 538 327 548
withholding 	330 538 396 548
as 	400 538 413 548
a 	417 538 424 548
result 	428 538 459 548
of 	463 538 474 548
a 	477 538 484 548
failure 	488 538 523 548
to 	527 538 538 548
report 	542 538 577 548
all 	580 538 592 548
interest 	596 538 639 548
or 	643 538 654 548
dividends	657 538 713 548
, 	714 538 716 548
or 	720 538 733 548
(	734 538 738 548
c	739 538 747 548
) 	745 538 749 548
the 	753 538 772 548
IRS 	776 538 796 548
has 	800 538 819 548
notified 	824 538 867 548
me 	870 538 888 548
that 	892 538 914 548
I 	918 538 921 548
am	924 538 942 548
no 	92 549 107 558
longer 	110 549 146 558
subject 	150 549 192 558
to 	195 549 207 558
backup 	209 549 253 558
withholding	255 549 323 558
; 	323 549 326 558
and	330 549 352 558
3. 	76 563 88 572
I 	90 563 95 572
am 	98 563 117 572
a 	120 563 127 572
U.S. 	130 563 154 572
citizen 	159 563 195 572
or 	199 563 211 572
other 	215 563 244 572
U.S. 	248 563 272 572
